  1  7  8  7.00 45.38  2.80       9.28      9.11     64.62     65.37      4.67      4.67      0.00      0.00      0.00      0.00
  1  7  9  7.50 45.41  2.90       9.28      9.96     64.62     61.73      4.67      4.67      0.00      0.00      0.00      0.00
  1  7 10  8.40 50.03  3.40       9.28     11.58     64.63     55.43      4.67      4.67      0.00      0.00      0.00      0.00
  1  7 11  8.50 48.24  3.30       9.28     13.03     64.65     50.37      4.67      4.67      0.00      0.00      0.00      0.00
  1  7 12  8.10 49.57  3.30       9.27     14.15     64.66     46.83      4.67      4.67      0.00      0.00      0.00      0.00
  1  7 13  8.10 49.57  3.30       9.27     14.20     64.67     46.70      4.67      4.67      0.00      0.00      0.00      0.00
  1  7 14  8.60 47.92  3.30       9.27     14.30     64.68     46.39      4.67      4.67      0.00      0.00      0.00      0.00
  1  7 15  8.30 50.37  3.40       9.27     15.07     64.69     44.14      4.67      4.67      0.00      0.00      0.00      0.00
  1  7 16  7.70 52.47  3.40       9.27     14.60     64.67     45.50      4.67      4.67      0.00      0.00      0.00      0.00
  1  7 17  7.40 51.99  3.30       9.28     13.35     64.64     49.34      4.67      4.67      0.00      0.00      0.00      0.00
  1  7 18  7.40 51.99  3.30       9.29     12.57     64.58     51.91      4.67      4.67      0.00      0.00      0.00      0.00
  1  7 19  7.20 51.12  3.20       9.31     11.95     64.50     54.10      4.67      4.67      0.00      0.00      0.00      0.00
  1  7 20  6.90 53.81  3.30       9.33     11.50     64.40     55.72      4.67      4.67      0.00      0.00      0.00      0.00
  1  7 21  6.10 62.00  3.60       9.36     11.13     64.29     57.09      4.67      4.67      0.00      0.00      0.00      0.00
  1  7 22  5.80 61.55  3.50       9.39     10.79     64.16     58.41      4.67      4.67      0.00      0.00      0.00      0.00
  1  7 23  4.90 63.66  3.40       9.42     10.49     64.03     59.60      4.67      4.67      0.00      0.00      0.00      0.00
  1  7 24  4.10 67.33  3.40       9.45     10.15     63.91     60.94      4.67      4.67      0.00      0.00      0.00      0.00
  1  8  1  4.10 65.36  3.30       9.47      9.91     63.79     61.95      4.67      4.67      0.00      0.00      0.00      0.00
  1  8  2  4.70 62.67  3.30       9.50      9.75     63.67     62.61      4.67      4.67      0.00      0.00      0.00      0.00
  1  8  3  4.50 65.47  3.40       9.52      9.61     63.57     63.20      4.67      4.67      0.00      0.00      0.00      0.00
  1  8  4  4.50 63.55  3.30       9.54      9.46     63.49     63.86      4.67      4.67      0.00      0.00      0.00      0.00
  1  8  5  4.40 65.93  3.40       9.56      9.32     63.41     64.43      4.67      4.67      0.00      0.00      0.00      0.00
  1  8  6  4.30 64.45  3.30       9.57      9.19     63.35     65.03      4.67      4.67      0.00      0.00      0.00      0.00
  1  8  7  4.60 63.11  3.30       9.59      9.09     63.31     65.46      4.67      4.67      0.00      0.00      0.00      0.00
  1  8  8  4.70 64.56  3.40       9.59      9.03     63.27     65.72      4.67      4.67      0.00      0.00      0.00      0.00
  1  8  9  5.20 62.35  3.40       9.60      9.04     63.25     65.66      4.67      4.67      0.00      0.00      0.00      0.00
  1  8 10  6.20 61.57  3.60       9.60      9.23     63.23     64.83      4.67      4.67      0.00      0.00      0.00      0.00
  1  8 11  7.90 57.82  3.80       9.60      9.53     63.23     63.56      4.67      4.67      0.00      0.00      0.00      0.00
  1  8 12  8.10 58.53  3.90       9.60      9.73     63.24     62.68      4.67      4.67      0.00      0.00      0.00      0.00
  1  8 13  8.90 58.26  4.10       9.60      9.92     63.25     61.90      4.67      4.67      0.00      0.00      0.00      0.00
  1  8 14  9.30 55.33  4.00       9.59     10.65     63.27     58.94      4.67      4.67      0.00      0.00      0.00      0.00
  1  8 15  9.70 55.20  4.10       9.59     11.02     63.30     57.54      4.67      4.67      0.00      0.00      0.00      0.00
  1  8 16  9.50 54.59  4.00       9.58     10.54     63.33     59.40      4.67      4.67      0.00      0.00      0.00      0.00
  1  8 17  8.90 56.85  4.00       9.57     10.27     63.37     60.48      4.67      4.67      0.00      0.00      0.00      0.00
  1  8 18  8.50 59.86  4.10       9.56     10.04     63.40     61.42      4.67      4.67      0.00      0.00      0.00      0.00
  1  8 19  8.20 62.57  4.20       9.56      9.84     63.43     62.23      4.67      4.67      0.00      0.00      0.00      0.00
  1  8 20  7.40 67.64  4.30       9.55      9.67     63.46     62.94      4.67      4.67      0.00      0.00      0.00      0.00
  1  8 21  6.50 71.95  4.30       9.54      9.45     63.49     63.89      4.67      4.67      0.00      0.00      0.00      0.00
  1  8 22  6.10 72.26  4.20       9.54      9.27     63.51     64.67      4.67      4.67      0.00      0.00      0.00      0.00
  1  8 23  5.10 77.45  4.20       9.53      9.06     63.53     65.59      4.67      4.67      0.00      0.00      0.00      0.00
  1  8 24  4.90 76.69  4.10       9.53      8.88     63.55     66.41      4.67      4.67      0.00      0.00      0.00      0.00
  1  9  1  5.20 76.92  4.20       9.52      8.76     63.57     66.92      4.67      4.67      0.00      0.00      0.00      0.00
  1  9  2  5.20 76.92  4.20       9.52      8.67     63.60     67.32      4.67      4.67      0.00      0.00      0.00      0.00
  1  9  3  5.30 74.58  4.10       9.51      8.58     63.62     67.75      4.67      4.67      0.00      0.00      0.00      0.00
  1  9  4  5.40 74.06  4.10       9.51      8.51     63.65     68.07      4.67      4.67      0.00      0.00      0.00      0.00
  1  9  5  5.60 73.04  4.10       9.50      8.45     63.69     68.35      4.67      4.67      0.00      0.00      0.00      0.00
  1  9  6  5.30 72.77  4.00       9.49      8.37     63.72     68.71      4.67      4.67      0.00      0.00      0.00      0.00
  1  9  7  4.60 76.41  4.00       9.48      8.24     63.76     69.34      4.67      4.67      0.00      0.00      0.00      0.00
  1  9  8  5.20 73.28  4.00       9.47      8.59     63.80     67.71      4.67      4.67      0.00      0.00      0.00      0.00
  1  9  9  6.40 70.78  4.20       9.46      9.78     63.85     62.47      4.67      4.67      0.00      0.00      0.00      0.00
  1  9 10  9.00 62.07  4.40       9.45     11.52     63.90     55.66      4.67      4.67      0.00      0.00      0.00      0.00
  1  9 11 11.70 51.83  4.40       9.43     13.48     63.96     48.92      4.67      4.67      0.00      0.00      0.00      0.00
  1  9 12 12.50 50.27  4.50       9.42     15.23     64.01     43.69      4.67      4.67      0.00      0.00      0.00      0.00
  1  9 13 13.50 41.89  4.00       9.41     16.62     64.07     39.97      4.67      4.67      0.00      0.00      0.00      0.00
  1  9 14 13.40 47.40  4.50       9.40     17.57     64.11     37.64      4.67      4.67      0.00      0.00      0.00      0.00
  1  9 15 13.00 48.65  4.50       9.39     17.83     64.15     37.02      4.67      4.67      0.00      0.00      0.00      0.00
  1  9 16 12.80 52.55  4.80       9.39     17.42     64.17     38.00      4.67      4.67      0.00      0.00      0.00      0.00
  1  9 17 11.50 57.25  4.80       9.39     16.41     64.15     40.50      4.67      4.67      0.00      0.00      0.00      0.00
  1  9 18 10.90 60.81  4.90       9.40     15.11     64.10     44.03      4.67      4.67      0.00      0.00      0.00      0.00
  1  9 19  9.80 58.82  4.40       9.42     14.03     64.02     47.21      4.67      4.67      0.00      0.00      0.00      0.00
  1  9 20  8.80 68.59  4.80       9.45     13.30     63.90     49.49      4.67      4.67      0.00      0.00      0.00      0.00
  1  9 21  7.40 73.89  4.70       9.48     12.71     63.75     51.46      4.67      4.67      0.00      0.00      0.00      0.00
  1  9 22  6.90 74.85  4.60       9.52     12.20     63.58     53.22      4.67      4.67      0.00      0.00      0.00      0.00
  1  9 23  6.30 79.69  4.70       9.56     11.79     63.40     54.67      4.67      4.67      0.00      0.00      0.00      0.00
  1  9 24  5.30 83.60  4.60       9.61     11.38     63.21     56.16      4.67      4.67      0.00      0.00      0.00      0.00
  1 10  1  4.60 84.00  4.40       9.65     11.00     63.03     57.61      4.67      4.67      0.00      0.00      0.00      0.00
  1 10  2  4.70 81.53  4.30       9.69     10.70     62.86     58.74      4.67      4.67      0.00      0.00      0.00      0.00
  1 10  3  4.10 85.03  4.30       9.73     10.43     62.70     59.83      4.67      4.67      0.00      0.00      0.00      0.00
  1 10  4  3.70 89.48  4.40       9.76     10.15     62.56     60.95      4.67      4.67      0.00      0.00      0.00      0.00
  1 10  5  3.80 84.84  4.20       9.79      9.93     62.43     61.86      4.67      4.67      0.00      0.00      0.00      0.00
  1 10  6  3.50 86.66  4.20       9.82      9.73     62.32     62.71      4.67      4.67      0.00      0.00      0.00      0.00
  1 10  7  3.90 82.25  4.10       9.84      9.56     62.23     63.43      4.67      4.67      0.00      0.00      0.00      0.00
  1 10  8  4.80 77.22  4.10       9.86      9.80     62.15     62.39      4.67      4.67      0.00      0.00      0.00      0.00
  1 10  9  7.30 71.25  4.50       9.88     10.89     62.09     58.03      4.67      4.67      0.00      0.00      0.00      0.00
  1 10 10  9.90 65.01  4.90       9.89     12.58     62.04     51.88      4.67      4.67      0.00      0.00      0.00      0.00
  1 10 11 11.60 49.81  4.20       9.90     14.30     62.00     46.39      4.67      4.67      0.00      0.00      0.00      0.00
  1 10 12 12.80 47.12  4.30       9.90     15.78     61.98     42.16      4.67      4.67      0.00      0.00      0.00      0.00
  1 10 13 13.80 44.14  4.30       9.90     17.04     61.97     38.92      4.67      4.67      0.00      0.00      0.00      0.00
  1 10 14 13.70 45.45  4.40       9.91     17.93     61.96     36.78      4.67      4.67      0.00      0.00      0.00      0.00
  1 10 15 13.70 46.48  4.50       9.91     18.28     61.94     35.99      4.67      4.67      0.00      0.00      0.00      0.00
  1 10 16 13.20 52.26  4.90       9.92     17.87     61.92     36.93      4.67      4.67      0.00      0.00      0.00      0.00
  1 10 17 12.00 55.39  4.80       9.93     16.52     61.87     40.22      4.67      4.67      0.00      0.00      0.00      0.00
  1 10 18 11.30 62.81  5.20       9.94     15.16     61.81     43.87      4.67      4.67      0.00      0.00      0.00      0.00
  1 10 19 10.70 66.61  5.30       9.97     14.42     61.71     46.03      4.67      4.67      0.00      0.00      0.00      0.00
  1 10 20 10.30 64.57  5.00      10.00     13.87     61.59     47.69      4.67      4.67      0.00      0.00      0.00      0.00
  1 10 21  9.50 66.78  4.90      10.03     13.40     61.44     49.16      4.67      4.67      0.00      0.00      0.00      0.00
  1 10 22  9.00 70.47  5.00      10.07     13.00     61.28     50.47      4.67      4.67      0.00      0.00      0.00      0.00
  1 10 23  8.40 74.85  5.10      10.11     12.64     61.12     51.67      4.67      4.67      0.00      0.00      0.00      0.00
  1 10 24  6.80 83.49  5.10      10.15     12.25     60.95     53.03      4.67      4.67      0.00      0.00      0.00      0.00
  1 11  1  6.80 81.87  5.00      10.19     11.90     60.79     54.25      4.67      4.67      0.00      0.00      0.00      0.00
  1 11  2  6.40 82.48  4.90      10.23     11.65     60.64     55.18      4.67      4.67      0.00      0.00      0.00      0.00
  1 11  3  6.30 83.05  4.90      10.26     11.39     60.50     56.13      4.67      4.67      0.00      0.00      0.00      0.00
  1 11  4  5.70 81.31  4.60      10.29     11.15     60.38     57.03      4.67      4.67      0.00      0.00      0.00      0.00
  1 11  5  5.80 80.75  4.60      10.32     10.93     60.27     57.86      4.67      4.67      0.00      0.00      0.00      0.00
  1 11  6  5.90 76.73  4.40      10.34     10.77     60.18     58.48      4.67      4.67      0.00      0.00      0.00      0.00
  1 11  7  6.20 83.63  4.90      10.36     10.64     60.10     59.00      4.67      4.67      0.00      0.00      0.00      0.00
  1 11  8  6.10 84.21  4.90      10.38     10.61     60.03     59.09      4.67      4.67      0.00      0.00      0.00      0.00
  1 11  9  8.00 84.38  5.60      10.39     11.29     59.98     56.49      4.67      4.67      0.00      0.00      0.00      0.00
  1 11 10  9.90 74.22  5.60      10.40     12.79     59.94     51.19      4.67      4.67      0.00      0.00      0.00      0.00
  1 11 11 12.60 68.63  6.20      10.41     14.43     59.92     45.99      4.67      4.67      0.00      0.00      0.00      0.00
  1 11 12 13.50 58.50  5.60      10.41     16.01     59.90     41.56      4.67      4.67      0.00      0.00      0.00      0.00
  1 11 13 14.00 56.63  5.60      10.41     16.58     59.89     40.08      4.67      4.67      0.00      0.00      0.00      0.00
  1 11 14 13.30 63.46  6.00      10.42     15.66     59.88     42.50      4.67      4.67      0.00      0.00      0.00      0.00
  1 11 15 13.00 61.51  5.70      10.42     15.17     59.88     43.85      4.67      4.67      0.00      0.00      0.00      0.00
  1 11 16 12.10 68.65  6.00      10.42     14.92     59.86     44.57      4.67      4.67      0.00      0.00      0.00      0.00
  1 11 17 10.20 85.59  6.60      10.43     13.95     59.83     47.46      4.67      4.67      0.00      0.00      0.00      0.00
  1 11 18  9.80 87.92  6.60      10.44     13.36     59.79     49.29      4.67      4.67      0.00      0.00      0.00      0.00
  1 11 19 10.10 86.17  6.60      10.45     13.04     59.73     50.36      4.67      4.67      0.00      0.00      0.00      0.00
  1 11 20 10.00 86.75  6.60      10.47     12.77     59.65     51.26      4.67      4.67      0.00      0.00      0.00      0.00
  1 11 21  9.60 87.77  6.50      10.49     12.54     59.57     52.03      4.67      4.67      0.00      0.00      0.00      0.00
  1 11 22  9.30 88.20  6.40      10.52     12.30     59.49     52.84      4.67      4.67      0.00      0.00      0.00      0.00
  1 11 23  8.90 90.61  6.40      10.54     12.11     59.40     53.52      4.67      4.67      0.00      0.00      0.00      0.00
  1 11 24  9.00 90.00  6.40      10.56     11.93     59.32     54.16      4.67      4.67      0.00      0.00      0.00      0.00
  1 12  1  8.60 93.90  6.50      10.58     11.77     59.25     54.72      4.67      4.67      0.00      0.00      0.00      0.00
  1 12  2  8.60 92.47  6.40      10.59     11.61     59.18     55.33      4.67      4.67      0.00      0.00      0.00      0.00
  1 12  3  8.40 96.63  6.60      10.61     11.48     59.12     55.80      4.67      4.67      0.00      0.00      0.00      0.00
  1 12  4  8.10 92.70  6.20      10.62     11.32     59.08     56.38      4.67      4.67      0.00      0.00      0.00      0.00
  1 12  5  8.20 89.13  6.00      10.63     11.20     59.03     56.83      4.67      4.67      0.00      0.00      0.00      0.00
  1 12  6  7.80 90.08  5.90      10.64     11.07     59.00     57.32      4.67      4.67      0.00      0.00      0.00      0.00
  1 12  7  7.50 90.40  5.80      10.64     10.93     58.98     57.87      4.67      4.67      0.00      0.00      0.00      0.00
  1 12  8  8.00 90.35  6.00      10.65     10.88     58.96     58.07      4.67      4.67      0.00      0.00      0.00      0.00
  1 12  9  8.70 86.16  6.00      10.65     10.96     58.95     57.75      4.67      4.67      0.00      0.00      0.00      0.00
  1 12 10  9.90 78.15  5.90      10.65     11.13     58.95     57.12      4.67      4.67      0.00      0.00      0.00      0.00
  1 12 11 10.70 71.60  5.70      10.65     11.32     58.95     56.40      4.67      4.67      0.00      0.00      0.00      0.00
  1 12 12 10.60 77.08  6.10      10.65     11.48     58.96     55.80      4.67      4.67      0.00      0.00      0.00      0.00
  1 12 13 10.70 70.35  5.60      10.64     11.78     58.98     54.68      4.67      4.67      0.00      0.00      0.00      0.00
  1 12 14 11.30 65.21  5.40      10.64     12.07     59.00     53.65      4.67      4.67      0.00      0.00      0.00      0.00
  1 12 15 10.90 64.50  5.20      10.63     12.01     59.02     53.88      4.67      4.67      0.00      0.00      0.00      0.00
  1 12 16 10.70 65.37  5.20      10.63     11.80     59.05     54.62      4.67      4.67      0.00      0.00      0.00      0.00
  1 12 17 10.40 69.23  5.40      10.62     11.59     59.07     55.38      4.67      4.67      0.00      0.00      0.00      0.00
  1 12 18 10.20 72.74  5.60      10.61     11.40     59.10     56.09      4.67      4.67      0.00      0.00      0.00      0.00
  1 12 19  9.80 74.72  5.60      10.61     11.25     59.12     56.66      4.67      4.67      0.00      0.00      0.00      0.00
  1 12 20  9.90 75.53  5.70      10.60     11.14     59.14     57.08      4.67      4.67      0.00      0.00      0.00      0.00
  1 12 21  9.20 81.92  5.90      10.60     11.02     59.16     57.53      4.67      4.67      0.00      0.00      0.00      0.00
  1 12 22  8.90 83.60  5.90      10.59     10.88     59.18     58.07      4.67      4.67      0.00      0.00      0.00      0.00
  1 12 23  8.80 82.75  5.80      10.59     10.78     59.20     58.44      4.67      4.67      0.00      0.00      0.00      0.00
  1 12 24  8.90 82.19  5.80      10.58     10.70     59.22     58.74      4.67      4.67      0.00      0.00      0.00      0.00
  1 13  1  8.50 84.45  5.80      10.58     10.62     59.23     59.08      4.67      4.67      0.00      0.00      0.00      0.00
  1 13  2  8.40 85.03  5.80      10.57     10.52     59.25     59.45      4.67      4.67      0.00      0.00      0.00      0.00
  1 13  3  8.20 90.60  6.10      10.57     10.45     59.28     59.77      4.67      4.67      0.00      0.00      0.00      0.00
  1 13  4  8.10 91.22  6.10      10.56     10.36     59.30     60.10      4.67      4.67      0.00      0.00      0.00      0.00
  1 13  5  8.00 88.86  5.90      10.56     10.29     59.33     60.40      4.67      4.67      0.00      0.00      0.00      0.00
  1 13  6  7.90 86.46  5.70      10.55     10.21     59.35     60.70      4.67      4.67      0.00      0.00      0.00      0.00
  1 13  7  7.90 86.46  5.70      10.54     10.15     59.38     60.96      4.67      4.67      0.00      0.00      0.00      0.00
  1 13  8  7.90 84.96  5.60      10.53     10.10     59.42     61.14      4.67      4.67      0.00      0.00      0.00      0.00
  1 13  9  8.40 85.03  5.80      10.52     10.12     59.45     61.07      4.67      4.67      0.00      0.00      0.00      0.00
  1 13 10  8.70 80.47  5.60      10.52     10.17     59.49     60.86      4.67      4.67      0.00      0.00      0.00      0.00
  1 13 11  8.50 87.33  6.00      10.51     10.18     59.53     60.82      4.67      4.67      0.00      0.00      0.00      0.00
  1 13 12  8.20 89.13  6.00      10.50     10.19     59.57     60.80      4.67      4.67      0.00      0.00      0.00      0.00
  1 13 13  8.60 83.88  5.80      10.48     10.24     59.61     60.59      4.67      4.67      0.00      0.00      0.00      0.00
  1 13 14  8.80 82.75  5.80      10.47     10.29     59.65     60.38      4.67      4.67      0.00      0.00      0.00      0.00
  1 13 15  9.20 79.17  5.70      10.46     10.32     59.70     60.25      4.67      4.67      0.00      0.00      0.00      0.00
  1 13 16  9.30 71.80  5.20      10.45     10.35     59.74     60.14      4.67      4.67      0.00      0.00      0.00      0.00
  1 13 17  9.10 75.55  5.40      10.44     10.29     59.79     60.39      4.67      4.67      0.00      0.00      0.00      0.00
  1 13 18  8.30 85.60  5.80      10.43     10.14     59.83     60.99      4.67      4.67      0.00      0.00      0.00      0.00
  1 13 19  8.70 80.47  5.60      10.42     10.05     59.88     61.36      4.67      4.67      0.00      0.00      0.00      0.00
  1 13 20  8.10 86.78  5.80      10.41      9.98     59.93     61.64      4.67      4.67      0.00      0.00      0.00      0.00
  1 13 21  8.10 88.26  5.90      10.39      9.89     59.97     62.01      4.67      4.67      0.00      0.00      0.00      0.00
  1 13 22  8.20 80.30  5.40      10.38      9.86     60.01     62.17      4.67      4.67      0.00      0.00      0.00      0.00
  1 13 23  7.80 81.00  5.30      10.37      9.79     60.06     62.46      4.67      4.67      0.00      0.00      0.00      0.00
  1 13 24  7.80 82.51  5.40      10.36      9.72     60.10     62.74      4.67      4.67      0.00      0.00      0.00      0.00
  1 14  1  8.10 79.36  5.30      10.35      9.70     60.15     62.84      4.67      4.67      0.00      0.00      0.00      0.00
  1 14  2  7.70 83.08  5.40      10.34      9.64     60.19     63.06      4.67      4.67      0.00      0.00      0.00      0.00
  1 14  3  7.50 85.77  5.50      10.33      9.57     60.23     63.37      4.67      4.67      0.00      0.00      0.00      0.00
  1 14  4  7.50 85.77  5.50      10.32      9.52     60.28     63.60      4.67      4.67      0.00      0.00      0.00      0.00
  1 14  5  6.90 86.14  5.30      10.31      9.43     60.33     63.96      4.67      4.67      0.00      0.00      0.00      0.00
  1 14  6  6.40 89.16  5.30      10.29      9.32     60.37     64.46      4.67      4.67      0.00      0.00      0.00      0.00
  1 14  7  6.20 88.71  5.20      10.28      9.23     60.42     64.86      4.67      4.67      0.00      0.00      0.00      0.00
  1 14  8  6.00 89.94  5.20      10.27      9.15     60.47     65.21      4.67      4.67      0.00      0.00      0.00      0.00
  1 14  9  6.30 89.78  5.30      10.26      9.11     60.52     65.35      4.67      4.67      0.00      0.00      0.00      0.00
  1 14 10  7.30 79.11  5.00      10.25      9.15     60.57     65.20      4.67      4.67      0.00      0.00      0.00      0.00
  1 14 11  7.80 68.86  4.50      10.23      9.22     60.62     64.87      4.67      4.67      0.00      0.00      0.00      0.00
  1 14 12  7.90 60.84  4.00      10.22      9.32     60.67     64.44      4.67      4.67      0.00      0.00      0.00      0.00
  1 14 13  8.70 54.76  3.80      10.21      9.60     60.73     63.26      4.67      4.67      0.00      0.00      0.00      0.00
  1 14 14  8.90 52.61  3.70      10.19     10.05     60.78     61.36      4.67      4.67      0.00      0.00      0.00      0.00
  1 14 15  8.60 50.80  3.50      10.18     10.20     60.84     60.76      4.67      4.67      0.00      0.00      0.00      0.00
  1 14 16  8.50 45.33  3.10      10.17     10.09     60.90     61.19      4.67      4.67      0.00      0.00      0.00      0.00
  1 14 17  8.00 48.40  3.20      10.15      9.95     60.95     61.78      4.67      4.67      0.00      0.00      0.00      0.00
  1 14 18  7.70 50.94  3.30      10.14      9.68     61.01     62.93      4.67      4.67      0.00      0.00      0.00      0.00
  1 14 19  7.50 50.08  3.20      10.12      9.51     61.06     63.65      4.67      4.67      0.00      0.00      0.00      0.00
  1 14 20  7.50 46.97  3.00      10.11      9.40     61.11     64.12      4.67      4.67      0.00      0.00      0.00      0.00
  1 14 21  7.10 49.87  3.10      10.10      9.28     61.16     64.62      4.67      4.67      0.00      0.00      0.00      0.00
  1 14 22  7.10 48.27  3.00      10.09      9.18     61.20     65.05      4.67      4.67      0.00      0.00      0.00      0.00
  1 14 23  6.50 46.97  2.80      10.08      9.07     61.24     65.55      4.67      4.67      0.00      0.00      0.00      0.00
  1 14 24  6.70 49.62  3.00      10.07      8.98     61.28     65.96      4.67      4.67      0.00      0.00      0.00      0.00
  1 15  1  5.40 65.08  3.60      10.06      8.84     61.32     66.58      4.67      4.67      0.00      0.00      0.00      0.00
  1 15  2  5.10 71.96  3.90      10.05      8.67     61.36     67.36      4.67      4.67      0.00      0.00      0.00      0.00
  1 15  3  3.80 72.79  3.60      10.04      8.48     61.41     68.21      4.67      4.67      0.00      0.00      0.00      0.00
  1 15  4  3.30 75.41  3.60      10.03      8.27     61.45     69.20      4.67      4.67      0.00      0.00      0.00      0.00
  1 15  5  3.10 70.14  3.30      10.02      8.12     61.49     69.90      4.67      4.67      0.00      0.00      0.00      0.00
  1 15  6  2.80 71.65  3.30      10.01      7.98     61.54     70.59      4.67      4.67      0.00      0.00      0.00      0.00
  1 15  7  2.60 72.68  3.30      10.00      7.84     61.59     71.24      4.67      4.67      0.00      0.00      0.00      0.00
  1 15  8  2.60 74.87  3.40       9.98      8.16     61.64     69.72      4.67      4.67      0.00      0.00      0.00      0.00
  1 15  9  5.10 66.45  3.60       9.97      9.44     61.69     63.93      4.67      4.67      0.00      0.00      0.00      0.00
  1 15 10  7.20 54.30  3.40       9.96     11.31     61.75     56.44      4.67      4.67      0.00      0.00      0.00      0.00
  1 15 11  9.30 49.83  3.60       9.94     13.25     61.81     49.65      4.67      4.67      0.00      0.00      0.00      0.00
  1 15 12 10.20 44.32  3.40       9.93     15.03     61.87     44.26      4.67      4.67      0.00      0.00      0.00      0.00
  1 15 13 11.10 38.07  3.10       9.91     16.39     61.93     40.55      4.67      4.67      0.00      0.00      0.00      0.00
  1 15 14 11.60 36.83  3.10       9.90     17.26     61.99     38.38      4.67      4.67      0.00      0.00      0.00      0.00
  1 15 15 12.10 37.92  3.30       9.89     17.51     62.03     37.78      4.67      4.67      0.00      0.00      0.00      0.00
  1 15 16 11.30 44.80  3.70       9.88     17.00     62.06     39.02      4.67      4.67      0.00      0.00      0.00      0.00
  1 15 17 10.30 49.17  3.80       9.88     15.84     62.05     42.01      4.67      4.67      0.00      0.00      0.00      0.00
  1 15 18  9.10 56.09  4.00       9.89     14.55     62.02     45.65      4.67      4.67      0.00      0.00      0.00      0.00
  1 15 19  8.90 62.49  4.40       9.91     13.60     61.94     48.55      4.67      4.67      0.00      0.00      0.00      0.00
  1 15 20  7.60 65.18  4.20       9.94     12.96     61.84     50.63      4.67      4.67      0.00      0.00      0.00      0.00
